"Id","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","MSSubClass","MSZoning","LotShape","LandContour","Neighborhood","BldgType","HouseStyle","Exterior1st","Exterior2nd","MasVnrType","ExterQual","Foundation","BsmtQual","BsmtExposure","BsmtFinType1","HeatingQC","CentralAir","Electrical","KitchenQual","Functional","FireplaceQu","GarageType","GarageFinish","GarageQual","GarageCond","PavedDrive","SalePrice"
2470,0.357096888800541,-0.406685191902206,-0.0614131425437907,0.390722523232461,-0.273647755433448,-1.01703710596249,-0.12864575785473,-0.143781466401953,-0.442356417937511,-0.717084628523122,-0.055165296049074,1.07712524868605,0.20449922244061,-0.819697799404456,2.59317317330451,-0.755481188974221,2.60018887097267,-0.68248589225447,1.63137985229208,0.626327800474372,-0.52555936374467,0.307063406094092,0.86391031399898,-0.130790275289642,-0.029439771640192,"80","RM","Reg","Lvl","IDOTRR","1Fam","SLvl","HdBoard","HdBoard","BrkFace","TA","CBlock","TA","No","BLQ","Fa","Y","SBrkr","TA","Typ","Gd","Attchd","Unf","TA","TA","Y",0
2471,-0.37114851867897,-1.33686083214201,0.649468352695249,3.08513765389225,-0.702874944951645,0.993277087094869,-0.24468703690091,-0.191059539165351,-0.765304741156112,-0.169901119982435,-0.32642178304898,1.49523265060501,-0.0394614566551374,-0.819697799404456,-1.02696855750633,1.2334525910238,1.38507337327525,-0.68248589225447,0.992108623230287,2.17726005343171,-1.02065889751924,-1.0062855023758,-0.808306702537943,0.179672607688618,-0.152167027978576,"60","RM","Reg","Lvl","IDOTRR","1Fam","2Story","VinylSd","VinylSd","None","TA","CBlock","TA","No","LwQ","Ex","Y","SBrkr","Gd","Typ","TA","Detchd","Fin","TA","TA","Y",0
2472,-0.37114851867897,-1.63586261948998,-0.0614131425437907,-0.507415853654135,-1.8584866090391,-1.63927721333739,-0.24468703690091,-0.143781466401953,0.460534316694775,0.207306234841357,-1.29145808121899,1.6493951563405,0.1373475731521,-0.819697799404456,-1.02696855750633,1.2334525910238,0.169957875577836,-0.68248589225447,0.352837394168492,0.626327800474372,1.11207755566352,0.307063406094092,1.15270545334519,-0.130790275289642,-0.152167027978576,"50","RM","Reg","Lvl","IDOTRR","1Fam","1.5Fin","MetalSd","MetalSd","None","TA","CBlock","TA","No","LwQ","Gd","Y","SBrkr","TA","Typ","Gd","Detchd","Unf","TA","TA","N",0
2473,-0.104801868554755,-0.128352003376362,-1.48317613302187,0.390722523232461,-0.43873513601737,-1.25636022418361,-0.24468703690091,0.545127593864701,-1.27474434961362,-0.561079117577479,-0.0810263279051963,0.329670675423093,-0.43322869363375,1.08856914462012,0.78310230789909,-0.755481188974221,0.169957875577836,-0.68248589225447,-0.925705063955099,-0.924604452482965,-0.715982261350274,0.307063406094092,-0.17016260430519,-0.130790275289642,-0.152167027978576,"190","RM","Reg","Lvl","IDOTRR","2fmCon","1.5Fin","MetalSd","MetalSd","None","TA","BrkTil","Fa","No","Rec","TA","Y","SBrkr","TA","Typ","None","Detchd","RFn","TA","TA","Y",0
2474,-0.37114851867897,-1.63586261948998,-1.48317613302187,-4.09996936120052,-2.02357398962302,-1.63927721333739,-0.24468703690091,-0.988032765748344,0.478728588425401,-0.647231414666864,-0.120833514052806,0.392737155042155,-1.54241204663925,-0.819697799404456,0.78310230789909,-0.755481188974221,0.169957875577836,-0.68248589225447,-0.286433834893304,-0.924604452482965,-2.54404207836407,-1.0062855023758,-0.971336216684997,-0.201129061009307,0.387256266114393,"50","RM","Reg","Lvl","IDOTRR","1Fam","1.5Fin","Wd Sdng","Wd Sdng","None","Fa","CBlock","TA","No","Unf","Fa","Y","SBrkr","TA","Typ","None","Detchd","Unf","TA","Fa","N",0
2475,0.227983273941697,-0.453380854260748,0.649468352695249,2.18699927700565,-1.13210213446984,-0.203338504010704,-0.24468703690091,-0.339647767850316,0.355917254243679,-0.102376346588053,-0.567443196601861,1.56297072130697,0.189507672717405,1.08856914462012,-1.02696855750633,1.2334525910238,0.169957875577836,-0.68248589225447,0.352837394168492,2.17726005343171,-1.51575843129381,0.307063406094092,0.11863253504102,0.528602048995791,-0.152167027978576,"70","RL","Reg","Bnk","Sawyer","1Fam","2Story","Wd Sdng","Wd Sdng","None","TA","CBlock","TA","No","ALQ","TA","Y","SBrkr","TA","Typ","Gd","Attchd","Fin","TA","TA","Y",0
2476,-0.327467579424984,-0.140019876564457,-0.77229463778283,0.390722523232461,-0.967014753885919,-0.251203127654926,-0.24468703690091,0.103865581406321,-0.849453247910255,-0.877747020392515,-0.00632675539200573,0.392737155042155,-0.361317149723913,1.08856914462012,-1.02696855750633,-0.755481188974221,-1.04515762211958,-0.68248589225447,-1.56497629301689,-0.924604452482965,-1.32533553368821,-1.0062855023758,-1.08312788352869,-0.130790275289642,-0.217038359787938,"190","RL","IR1","Lvl","SWISU","2fmCon","1.5Fin","Plywood","Plywood","None","TA","CBlock","TA","No","ALQ","TA","N","SBrkr","TA","Typ","None","Detchd","Unf","TA","TA","Y",0
2477,-0.602387412066145,-0.852849706114932,-0.77229463778283,-0.507415853654135,-0.273647755433448,-1.01703710596249,-0.24468703690091,1.09445377263942,-1.27474434961362,-0.288651583538074,-0.385202384403771,-0.784503797846999,0.00204295393099302,1.08856914462012,-1.02696855750633,-0.755481188974221,0.169957875577836,-0.68248589225447,-0.286433834893304,-0.924604452482965,-0.52555936374467,-1.0062855023758,-0.766384827471558,-0.372799529790702,0.282800501887747,"190","RL","Reg","Lvl","Sawyer","2fmCon","SFoyer","HdBoard","HdBoard","None","TA","CBlock","Gd","Av","ALQ","TA","Y","SBrkr","TA","Typ","None","Detchd","Unf","TA","TA","Y",0
2478,-0.602387412066145,-0.852849706114932,-0.77229463778283,-0.507415853654135,-0.240630279316664,-0.203338504010704,-0.396916307998714,0.779266620883434,0.169425969004769,0.86392644509018,-0.116957424262216,-0.784503797846999,-1.03114950854182,1.08856914462012,-1.02696855750633,-0.755481188974221,-1.04515762211958,-0.68248589225447,-0.286433834893304,0.626327800474372,-0.487474784223549,0.307063406094092,0.463323507809076,-1.89017119436937,-0.152167027978576,"85","RL","Reg","Lvl","Sawyer","1Fam","SFoyer","HdBoard","HdBoard","BrkFace","TA","CBlock","Gd","Av","BLQ","Gd","Y","SBrkr","TA","Min2","TA","Detchd","Unf","TA","TA","Y",0
2479,-0.474414116058362,-0.273438728511687,-1.48317613302187,-2.30369260742733,-0.240630279316664,-0.96917248231827,-0.24468703690091,0.166903011757519,-0.483293529331418,-0.102376346588053,-0.401941081426885,-0.784503797846999,-0.00320800845669022,1.08856914462012,-1.02696855750633,-0.755481188974221,0.169957875577836,-0.68248589225447,-0.925705063955099,-0.924604452482965,-0.487474784223549,0.307063406094092,-0.151530659831241,-0.130790275289642,-0.152167027978576,"20","RL","Reg","Lvl","Sawyer","1Fam","1Story","HdBoard","HdBoard","None","TA","CBlock","TA","No","Rec","TA","Y","SBrkr","TA","Typ","None","Detchd","Unf","TA","TA","N",0
2480,-0.698178721688021,-0.289389401649158,-0.77229463778283,2.18699927700565,-0.240630279316664,0.801818592517977,-0.539506153362637,-0.834941863466865,-0.84263039601127,-0.160587358134934,-0.446848504350023,-0.784503797846999,-0.0166200787130006,-0.819697799404456,0.78310230789909,-0.755481188974221,0.169957875577836,-0.68248589225447,-0.925705063955099,0.626327800474372,-0.258967307096824,0.307063406094092,0.258372118595637,-0.130790275289642,-0.152167027978576,"80","RL","IR1","Lvl","Sawyer","1Fam","SLvl","HdBoard","HdBoard","BrkFace","Gd","CBlock","TA","Gd","LwQ","TA","Y","SBrkr","TA","Typ","Po","Detchd","Unf","TA","TA","Y",0
2481,-0.102360165344419,-0.70565389814715,-0.77229463778283,-1.40555423054073,-0.174595327083095,-0.873443235029824,0.281178275560881,-0.42744990298234,-1.20651583062378,-0.0208809304224187,-0.5150100055718,-0.784503797846999,-0.0351725192405223,1.08856914462012,-1.02696855750633,-0.755481188974221,0.169957875577836,-0.68248589225447,-0.286433834893304,-0.924604452482965,-0.411305625181307,-1.0062855023758,-0.971336216684997,-0.130790275289642,-0.196214844014199,"20","RL","IR1","Lvl","Sawyer","1Fam","1Story","HdBoard","HdBoard","BrkFace","TA","CBlock","TA","Av","Rec","TA","Y","SBrkr","TA","Typ","None","Attchd","RFn","TA","TA","Y",0
2482,-1.6068912670347,-0.658364135071011,-0.77229463778283,0.390722523232461,-0.0095079464991735,0.275307732431526,-0.24468703690091,0.695967159347923,-1.22925867028706,-0.65421673605249,-0.123821525140739,-0.784503797846999,0.103237440307732,1.08856914462012,-1.02696855750633,-0.755481188974221,-1.04515762211958,-0.68248589225447,-0.286433834893304,-0.924604452482965,0.464639703804471,0.307063406094092,0.481955452283025,-0.455107412942759,-0.152167027978576,"190","RL","Reg","Lvl","Sawyer","2fmCon","1Story","HdBoard","HdBoard","None","TA","CBlock","Gd","Av","GLQ","Gd","Y","SBrkr","TA","Typ","None","Detchd","Unf","TA","TA","Y",0
2483,-0.127840492685299,-0.723859356583446,-0.77229463778283,-0.507415853654135,-0.108560374849527,-0.777713987741378,-1.15542004256135,-0.609808183641161,-0.319545083755789,-0.402745166169961,-0.169630241199295,-0.784503797846999,0.0827797294627081,-0.819697799404456,-1.02696855750633,-0.755481188974221,0.169957875577836,-0.68248589225447,-0.925705063955099,-0.924604452482965,-0.335136466139066,-1.0062855023758,-0.971336216684997,-0.130790275289642,-0.152167027978576,"20","RL","IR1","Lvl","Sawyer","1Fam","1Story","HdBoard","HdBoard","BrkFace","TA","CBlock","TA","Mn","Rec","TA","Y","SBrkr","TA","Typ","None","Attchd","RFn","TA","TA","Y",0
2484,-0.323398055017213,-0.651577906746193,-0.77229463778283,-0.507415853654135,-0.141577850966311,-0.825578611385601,0.0944613136009392,-0.731380370747041,-0.592459159715171,-0.246739655224319,-0.253941907658671,-0.784503797846999,0.0482133047451831,1.08856914462012,-1.02696855750633,-0.755481188974221,-1.04515762211958,-0.68248589225447,-0.925705063955099,-0.924604452482965,-0.182798148054583,0.307063406094092,0.258372118595637,-0.518204145222646,-0.152167027978576,"20","RL","IR1","Lvl","Sawyer","1Fam","1Story","MetalSd","MetalSd","BrkFace","TA","CBlock","TA","No","LwQ","TA","Y","SBrkr","TA","Typ","None","Detchd","Unf","TA","TA","Y",0
2485,-1.6068912670347,-0.597923182755041,-0.77229463778283,1.28886090011906,-0.174595327083095,-0.873443235029824,-0.24468703690091,-0.501744017324823,-0.68115623440197,-0.318921309542452,-0.195366879459477,-0.784503797846999,0.0718075258989088,1.08856914462012,-1.02696855750633,-0.755481188974221,0.169957875577836,-0.68248589225447,-0.286433834893304,-0.924604452482965,-0.411305625181307,-1.0062855023758,-0.733778924642147,-0.0593492302879928,-0.152167027978576,"20","RL","Reg","Lvl","Sawyer","1Fam","1Story","Plywood","Plywood","None","TA","CBlock","TA","No","Rec","Ex","Y","SBrkr","Gd","Typ","None","Detchd","Unf","TA","TA","Y",0
2486,-0.284065658894931,-0.286582310280847,-0.77229463778283,-0.507415853654135,-0.504770088250939,0.658224721585309,-0.24468703690091,-0.119016761621126,-0.519682072792669,0.444807161952633,-0.248684034317944,-0.784503797846999,-0.605483870299391,1.08856914462012,-1.02696855750633,-0.755481188974221,0.169957875577836,-0.68248589225447,-0.286433834893304,0.626327800474372,-0.792151420392515,-1.0062855023758,-0.696515035694249,-0.130790275289642,-0.152167027978576,"20","RL","Reg","Bnk","Sawyer","1Fam","1Story","BrkFace","BrkFace","None","TA","CBlock","TA","No","Rec","Gd","Y","SBrkr","TA","Typ","Gd","Attchd","Unf","TA","TA","Y",0
2487,0.123928295215923,-0.0703468550074417,-0.77229463778283,-1.40555423054073,-1.69339922845518,0.562495474296863,0.154765566192864,-0.386925840613714,-0.35593362721704,-0.88007546085439,0.0262909455042975,1.7545059557056,0.366586754081978,-0.819697799404456,2.59317317330451,-0.755481188974221,1.38507337327525,-0.68248589225447,2.90992231041567,0.626327800474372,-1.17299721560372,0.307063406094092,0.770750591629235,-0.566015640091144,0.891423797166045,"60","RL","Reg","Lvl","Sawyer","1Fam","2Story","Wd Sdng","Wd Sdng","BrkFace","TA","CBlock","Gd","No","BLQ","Fa","Y","SBrkr","TA","Mod","Gd","Attchd","Unf","TA","TA","Y",0
2488,-1.6068912670347,-0.390135692895874,0.649468352695249,2.18699927700565,-1.03304970611949,0.658224721585309,-0.24468703690091,-0.407187871798027,-0.314996515823133,-0.859119496697513,-0.0298273921873533,0.392737155042155,-0.403463267168833,-0.819697799404456,-1.02696855750633,1.2334525910238,-1.04515762211958,-0.68248589225447,-0.286433834893304,2.17726005343171,-1.40150469273045,-1.0062855023758,-1.15765566142449,-0.130790275289642,-0.152167027978576,"50","RL","Reg","Lvl","Sawyer","1Fam","1.5Fin","Wd Sdng","Wd Sdng","None","TA","BrkTil","TA","No","ALQ","Ex","Y","FuseA","Gd","Typ","Gd","Attchd","Unf","TA","TA","Y",0
2489,-0.0131863110726695,-0.800622071630745,-0.0614131425437907,-0.507415853654135,-0.570805040484507,0.51463085065264,-0.24468703690091,0.668951117768839,-0.749384753391815,-0.190857084139313,-0.435593528583153,-0.784503797846999,-0.396874656774399,-0.819697799404456,-1.02696855750633,-0.755481188974221,0.169957875577836,-0.68248589225447,-0.286433834893304,0.626327800474372,-0.868320579434757,0.307063406094092,0.100000590567071,-1.00081938713932,-0.152167027978576,"20","RL","Reg","Lvl","Sawyer","1Fam","1Story","VinylSd","VinylSd","None","TA","CBlock","TA","No","Rec","TA","Y","SBrkr","Gd","Typ","TA","Attchd","Unf","TA","TA","Y",0
2490,-0.154909457027975,-0.332512490315221,-0.77229463778283,0.390722523232461,-0.43873513601737,0.658224721585309,0.12657057734215,-0.560278774079506,-1.05868737281245,0.253875044078862,-1.32312953946253,-0.784503797846999,-0.188081415546256,1.08856914462012,-1.02696855750633,-0.755481188974221,0.169957875577836,-0.68248589225447,-0.286433834893304,2.17726005343171,-0.715982261350274,-1.0062855023758,-0.789674758063994,-0.130790275289642,-0.152167027978576,"20","RL","Reg","Lvl","Sawyer","1Fam","1Story","Plywood","Plywood","BrkFace","TA","CBlock","TA","Mn","Rec","TA","Y","SBrkr","TA","Typ","Gd","Attchd","Unf","TA","TA","Y",0
2491,-0.37114851867897,-0.835795073249683,-1.48317613302187,1.28886090011906,-0.867962325535566,-1.63927721333739,-0.24468703690091,-0.988032765748344,-1.27474434961362,-2.44245901077269,-0.382474266363961,-0.784503797846999,0.0029119748648823,-0.819697799404456,-1.02696855750633,-0.755481188974221,0.169957875577836,-0.68248589225447,-0.925705063955099,-0.924604452482965,-0.944489738476999,0.307063406094092,-0.0583709374614957,-0.130790275289642,-0.152167027978576,"20","RL","Reg","Lvl","Sawyer","1Fam","1Story","Wd Sdng","Wd Sdng","None","Fa","Slab","None","None","None","TA","N","FuseA","TA","Min2","None","2Types","Unf","Fa","TA","Y",0
2492,-0.102360165344419,-0.92141417060655,-0.0614131425437907,-0.507415853654135,0.419719243019023,-0.0118800094338119,-0.712683713579853,-0.314883063069488,-1.27474434961362,0.32838513885887,-0.0242906438989692,-0.784503797846999,-1.32064269998169,-0.819697799404456,0.78310230789909,-0.755481188974221,0.169957875577836,-0.68248589225447,0.352837394168492,0.626327800474372,0.274216806198867,0.307063406094092,0.370163785439331,-0.130790275289642,-0.353797648813336,"20","RL","Reg","Lvl","ClearCr","1Fam","1Story","Wd Sdng","Wd Sdng","BrkFace","TA","PConc","Gd","No","BLQ","Ex","Y","SBrkr","TA","Typ","TA","Attchd","Fin","TA","TA","Y",0
2493,0.179064746185606,-0.0231628965432124,-0.77229463778283,1.28886090011906,-0.768909897185213,0.993277087094869,-0.24468703690091,-0.312631726271231,-1.02684739728385,-1.49012686186571,-0.362243335433607,-0.784503797846999,-0.457599210911747,-0.819697799404456,0.78310230789909,-0.755481188974221,0.169957875577836,-0.68248589225447,-0.286433834893304,0.626327800474372,0.731231760452316,0.307063406094092,0.481955452283025,-0.130790275289642,-1.10420456167385,"20","RL","IR1","Lvl","Edwards","1Fam","1Story","Wd Sdng","Wd Sdng","None","TA","CBlock","TA","Mn","BLQ","Ex","Y","SBrkr","Gd","Typ","TA","Detchd","Unf","TA","TA","Y",0
2494,-0.37114851867897,0.206246124868224,-0.77229463778283,-0.507415853654135,-0.603822516601292,-1.49568334240472,-0.24468703690091,0.33350193482854,-0.16944234197813,0.0559576048194649,0.0884660838464692,-0.784503797846999,-0.576531280012872,-0.819697799404456,0.78310230789909,-0.755481188974221,0.169957875577836,-0.68248589225447,-0.286433834893304,0.626327800474372,-0.906405158955878,0.307063406094092,0.821988438932595,-0.130790275289642,-0.603611115599659,"20","RL","IR1","Lvl","Edwards","1Fam","1Story","MetalSd","MetalSd","None","TA","CBlock","TA","No","Rec","TA","Y","SBrkr","TA","Mod","TA","Detchd","Unf","TA","TA","P",0
2495,-0.18377840355362,-0.00777234242251811,-1.48317613302187,-0.507415853654135,-0.834944849418782,-1.63927721333739,-0.24468703690091,-0.988032765748344,-0.173990909910786,-1.31549382722506,-0.659892514311094,-0.784503797846999,-0.287609902276655,-0.819697799404456,-1.02696855750633,-0.755481188974221,-1.04515762211958,-0.68248589225447,-1.56497629301689,-0.924604452482965,-1.17299721560372,-1.0062855023758,-0.635961216153915,-0.130790275289642,-0.152167027978576,"20","RL","Reg","Lvl","Edwards","1Fam","1Story","Wd Sdng","Wd Sdng","None","TA","CBlock","TA","No","Unf","TA","N","SBrkr","TA","Mod","None","Attchd","Unf","TA","TA","N",0
2496,0.165922894191956,-0.489097839659255,-0.0614131425437907,1.28886090011906,-0.570805040484507,0.466766227008417,0.0468568543406972,-0.193310875963608,0.851711158903222,0.556572304122646,0.516093951623729,-0.784503797846999,0.269277149696701,-0.819697799404456,2.59317317330451,-0.755481188974221,1.38507337327525,-0.68248589225447,-0.286433834893304,2.17726005343171,-0.868320579434757,0.307063406094092,0.25371413247715,-0.130790275289642,-0.630394982947171,"20","RL","IR1","Lvl","ClearCr","1Fam","1Story","MetalSd","MetalSd","Stone","TA","CBlock","Gd","No","LwQ","Ex","Y","SBrkr","Gd","Min2","Gd","Attchd","Fin","TA","TA","Y",0
2497,-1.6068912670347,-1.32128899449157,-0.0614131425437907,0.390722523232461,-0.570805040484507,-1.4478187187605,-0.24468703690091,0.117373602195864,-0.14442521834852,-0.141959834439932,-0.356096137020144,0.705733757596017,-0.589921163162719,-0.819697799404456,-1.02696855750633,1.2334525910238,0.169957875577836,-0.68248589225447,-0.286433834893304,-0.924604452482965,-0.868320579434757,-1.0062855023758,-0.654593160627864,0.332957626001452,-0.152167027978576,"50","RL","Reg","Lvl","Edwards","1Fam","1.5Fin","Wd Sdng","Wd Sdng","None","TA","CBlock","TA","No","BLQ","Ex","Y","SBrkr","Gd","Typ","None","Attchd","Unf","TA","TA","Y",0
2498,-0.37114851867897,-0.216759258798926,-0.77229463778283,-0.507415853654135,-0.43873513601737,-1.25636022418361,-0.24468703690091,0.0318228038620961,-0.340013639452743,-0.430686451712465,-0.117865920532794,-0.784503797846999,0.105985054776378,-0.819697799404456,-1.02696855750633,-0.755481188974221,0.169957875577836,-0.68248589225447,-0.286433834893304,-0.924604452482965,-0.715982261350274,-1.0062855023758,-0.342508090689218,-0.130790275289642,-0.152167027978576,"20","RL","Reg","HLS","SWISU","1Fam","1Story","MetalSd","MetalSd","None","TA","CBlock","TA","No","Rec","TA","Y","SBrkr","TA","Typ","None","Attchd","Unf","TA","TA","Y",0
2499,-0.37114851867897,-0.754006403604048,-1.48317613302187,-0.507415853654135,-0.43873513601737,0.466766227008417,-0.24468703690091,-0.988032765748344,-1.27474434961362,-2.44245901077269,-0.253941907658671,-0.784503797846999,0.0482133047451831,-0.819697799404456,-1.02696855750633,-0.755481188974221,0.169957875577836,-0.68248589225447,-0.925705063955099,-0.924604452482965,-0.715982261350274,-1.0062855023758,-0.766384827471558,-0.130790275289642,-0.152167027978576,"30","RL","IR1","Lvl","Edwards","1Fam","1Story","HdBoard","HdBoard","None","TA","Slab","None","None","None","TA","N","SBrkr","Gd","Min2","None","Detchd","Unf","TA","TA","N",0
2500,0.136981437378442,-0.0951882528002718,-0.77229463778283,0.390722523232461,0.419719243019023,-0.0118800094338119,-0.573941942203598,-0.350904451841601,-1.27474434961362,-0.0255378113461692,-0.507691855117702,-0.784503797846999,-0.0332812024048807,-0.819697799404456,0.78310230789909,-0.755481188974221,-1.04515762211958,-0.68248589225447,-0.925705063955099,-0.924604452482965,0.274216806198867,-1.0062855023758,-0.971336216684997,-0.130790275289642,-0.0655195482462758,"120","RL","Reg","Lvl","Edwards","TwnhsE","1Story","Wd Sdng","Wd Sdng","BrkFace","Gd","CBlock","TA","No","LwQ","Gd","Y","SBrkr","TA","Typ","None","Attchd","RFn","TA","TA","Y",0
2501,-0.287781307092341,-0.958271077379063,-0.77229463778283,0.390722523232461,-0.66985746883486,-1.59141258969317,-0.24468703690091,0.265961830880828,0.510568563953995,0.68230808906391,-0.320215738810011,-0.784503797846999,-0.502451984067139,1.08856914462012,-1.02696855750633,-0.755481188974221,1.38507337327525,-0.68248589225447,0.352837394168492,-0.924604452482965,-0.982574317998119,-1.0062855023758,-1.0086001056329,-0.130790275289642,-0.152167027978576,"20","RL","Reg","Lvl","Edwards","1Fam","1Story","Wd Sdng","Wd Sdng","None","TA","CBlock","Fa","No","ALQ","Ex","Y","SBrkr","TA","Typ","None","Detchd","Unf","TA","TA","Y",0
2502,-0.37114851867897,-0.909961328464687,-0.77229463778283,0.390722523232461,-0.66985746883486,0.466766227008417,-0.24468703690091,1.44341097636926,-1.27474434961362,0.0722566880525917,-0.695379711906887,0.149814418731694,-1.43497491845084,1.08856914462012,-1.02696855750633,-0.755481188974221,1.38507337327525,-0.68248589225447,0.352837394168492,0.626327800474372,-0.982574317998119,-1.0062855023758,-1.02257406398836,-0.130790275289642,-0.152167027978576,"50","RL","Reg","Lvl","Edwards","1Fam","1.5Fin","Wd Sdng","Wd Sdng","None","TA","PConc","TA","Mn","LwQ","TA","N","SBrkr","TA","Typ","Gd","Attchd","Unf","TA","TA","Y",0
2503,-0.0576797558227794,-0.479280500655719,-1.48317613302187,-0.507415853654135,-1.69339922845518,-1.63927721333739,-0.24468703690091,-0.988032765748344,0.888099702364473,-0.228112131529317,-0.351007460362023,0.0937553257369727,-0.561934834764451,-0.819697799404456,0.78310230789909,-0.755481188974221,1.38507337327525,-0.68248589225447,0.352837394168492,-0.924604452482965,-2.16319628315286,-1.0062855023758,-0.896808438789201,-0.130790275289642,-0.152167027978576,"50","RL","Reg","Lvl","Edwards","1Fam","1.5Fin","MetalSd","MetalSd","None","Fa","BrkTil","TA","No","Unf","Fa","N","SBrkr","TA","Typ","None","Detchd","Unf","Fa","TA","P",0
2504,0.191820575236827,0.246780682646485,-0.0614131425437907,-0.507415853654135,0.419719243019023,-0.0118800094338119,-0.24468703690091,-0.988032765748344,1.23833943317901,0.130467699599473,-0.864010024625679,0.890261605370309,-0.186068943445651,-0.819697799404456,0.78310230789909,-0.755481188974221,1.38507337327525,-0.68248589225447,0.352837394168492,0.626327800474372,0.274216806198867,0.307063406094092,0.197818299055303,-0.130790275289642,0.342593805480601,"50","RL","Reg","Lvl","SawyerW","1Fam","1.5Fin","Wd Sdng","Wd Sdng","None","TA","CBlock","TA","No","Unf","Ex","Y","SBrkr","Gd","Min2","Po","Attchd","Unf","TA","TA","P",0
2505,-0.602387412066145,-0.977382435020365,0.649468352695249,-0.507415853654135,0.749894004186866,0.801818592517977,-0.24468703690091,0.130881622985406,-0.633396271109078,-0.628603890971862,-0.476205553649918,1.38545026015702,-0.0337563364489586,1.08856914462012,0.78310230789909,1.2334525910238,0.169957875577836,-0.68248589225447,0.352837394168492,0.626327800474372,0.655062601410075,0.307063406094092,0.123290521159507,-0.0672911569002603,-0.166739811427712,"60","RL","Reg","Lvl","SawyerW","1Fam","2Story","VinylSd","VinylSd","None","Gd","PConc","Gd","No","GLQ","Ex","Y","SBrkr","Gd","Typ","TA","Attchd","RFn","TA","TA","Y",0
2506,-1.15651143745172,-0.90956440785466,1.36034984793429,-0.507415853654135,1.17912119370506,1.08900633438331,0.0597871803598412,-0.988032765748344,2.46190420706357,1.38316866808836,0.107358959848227,-0.784503797846999,-0.512299947020961,-0.819697799404456,0.78310230789909,-0.755481188974221,0.169957875577836,-0.68248589225447,0.352837394168492,0.626327800474372,1.15016213518465,1.62041231456399,1.85140337111828,-0.0593492302879928,-0.603611115599659,"20","RL","Reg","Lvl","CollgCr","1Fam","1Story","VinylSd","VinylSd","Stone","Gd","PConc","Gd","Av","Unf","Ex","Y","SBrkr","Gd","Typ","Gd","Attchd","Fin","TA","TA","Y",0
2507,0.0253587047647898,-1.35901812458257,1.36034984793429,-0.507415853654135,1.14610371758828,1.08900633438331,-0.24468703690091,-0.988032765748344,3.59222333832868,2.54040357764037,0.406488698093956,-0.784503797846999,0.111088239225512,-0.819697799404456,0.78310230789909,1.2334525910238,0.169957875577836,-0.68248589225447,0.992108623230287,-0.924604452482965,1.11207755566352,1.62041231456399,1.96319503796197,-0.475138106813698,-0.642719558882473,"20","RL","IR1","Lvl","CollgCr","1Fam","1Story","CemntBd","CmentBd","None","Gd","PConc","Gd","Av","Unf","Ex","Y","SBrkr","Gd","Typ","None","Attchd","Fin","TA","TA","Y",0
2508,-0.808696852721803,-1.91220620554405,1.36034984793429,-0.507415853654135,1.17912119370506,1.08900633438331,0.0597871803598412,-0.988032765748344,2.46190420706357,1.38316866808836,0.107358959848227,-0.784503797846999,-0.512299947020961,-0.819697799404456,0.78310230789909,-0.755481188974221,0.169957875577836,-0.68248589225447,0.352837394168492,0.626327800474372,1.15016213518465,1.62041231456399,1.85140337111828,-0.109337320059484,-0.603611115599659,"20","RL","IR1","Lvl","CollgCr","1Fam","1Story","VinylSd","VinylSd","Stone","Gd","PConc","Gd","Av","Unf","Ex","Y","SBrkr","Gd","Typ","Gd","Attchd","RFn","TA","TA","Y",0
2509,-0.602387412066145,-0.685509072508834,0.649468352695249,-0.507415853654135,1.11308624147149,1.04114171073909,-0.240100784764336,-0.943006029783203,2.19581298300317,1.15730994328646,0.00341702222320926,-0.784503797846999,-1.0173179709098,-0.819697799404456,0.78310230789909,-0.755481188974221,0.169957875577836,-0.68248589225447,0.352837394168492,-0.924604452482965,1.0739929761424,1.62041231456399,1.50671239835022,-0.400025574285783,-1.10420456167385,"20","RL","IR1","Lvl","CollgCr","1Fam","1Story","VinylSd","VinylSd","BrkFace","Gd","PConc","Gd","Mn","GLQ","Ex","Y","SBrkr","Gd","Typ","None","Attchd","RFn","TA","TA","Y",0
2510,-0.796487564771774,-0.752783662959396,1.36034984793429,-0.507415853654135,1.14610371758828,1.04114171073909,-0.766139374090806,-0.90698464101109,2.02979025346122,1.02458883695957,-0.0513423407758664,-0.784503797846999,-2.45364278915555,-0.819697799404456,0.78310230789909,-0.755481188974221,0.169957875577836,-0.68248589225447,0.352837394168492,0.626327800474372,1.0739929761424,0.307063406094092,0.938438091894776,-0.400025574285783,-0.859293424958435,"20","RL","Reg","Lvl","CollgCr","1Fam","1Story","VinylSd","VinylSd","BrkFace","Gd","PConc","Gd","No","GLQ","Ex","Y","SBrkr","Gd","Typ","Gd","Attchd","RFn","TA","TA","Y",0
